file_name,file_s3_url,file_cloudfront_url,file_record_type,file_year,file_month,file_modification_time,file_num_rows,file_num_columns,file_column_names,file_size_bytes,file_size_mbs,file_size_gbs
fhvhv_tripdata_2021-02.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-02.parquet,fhvhv,2021,2,2022-05-12 15:50:11+00:00,11613942,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",302633211,288.6135206222534,0.28184914123266935
fhvhv_tripdata_2021-03.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-03.parquet,fhvhv,2021,3,2022-05-12 15:50:11+00:00,14227393,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",368370915,351.3058805465698,0.3430721489712596
fhvhv_tripdata_2021-04.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-04.parquet,fhvhv,2021,4,2022-05-12 15:50:12+00:00,14111371,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",368416040,351.34891510009766,0.3431141749024391
fhvhv_tripdata_2021-05.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-05.parquet,fhvhv,2021,5,2022-05-12 15:50:12+00:00,14719171,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",387251422,369.31173515319824,0.36065599136054516
fhvhv_tripdata_2021-06.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-06.parquet,fhvhv,2021,6,2022-05-12 15:50:12+00:00,14961892,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",394114750,375.8571147918701,0.36704796366393566
fhvhv_tripdata_2021-07.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-07.parquet,fhvhv,2021,7,2022-05-12 15:50:12+00:00,15027174,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",395966912,377.62347412109375,0.3687729239463806
fhvhv_tripdata_2021-08.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-08.parquet,fhvhv,2021,8,2022-05-12 15:50:12+00:00,14499696,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",382326987,364.61542797088623,0.3560697538778186
fhvhv_tripdata_2021-09.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-09.parquet,fhvhv,2021,9,2022-05-12 15:50:12+00:00,14886055,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",393687782,375.4499263763428,0.36665031872689724
fhvhv_tripdata_2021-10.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-10.parquet,fhvhv,2021,10,2022-05-12 15:50:12+00:00,16545356,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",430115885,410.19047260284424,0.4005766334012151
fhvhv_tripdata_2021-11.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-11.parquet,fhvhv,2021,11,2022-05-12 15:50:12+00:00,16041639,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",411061458,392.01875495910645,0.3828308153897524
fhvhv_tripdata_2021-12.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2021-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2021-12.parquet,fhvhv,2021,12,2022-05-12 15:50:12+00:00,16054495,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",410934116,391.89731216430664,0.3827122189104557
fhvhv_tripdata_2022-01.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-01.parquet,fhvhv,2022,1,2022-05-12 15:50:12+00:00,14751591,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",374619188,357.26469802856445,0.34889130666852
fhvhv_tripdata_2022-02.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-02.parquet,fhvhv,2022,2,2022-05-12 15:50:12+00:00,16019283,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",407154284,388.2925834655762,0.37919197604060173
fhvhv_tripdata_2022-03.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-03.parquet,fhvhv,2022,3,2022-05-19 20:28:35+00:00,18453548,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",471233716,449.40349197387695,0.4388705976307392
fhvhv_tripdata_2022-04.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-04.parquet,fhvhv,2022,4,2022-08-30 15:55:54+00:00,17752561,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",455549033,434.4454126358032,0.4242630982771516
fhvhv_tripdata_2022-05.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-05.parquet,fhvhv,2022,5,2022-08-30 15:55:54+00:00,18157335,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",468565693,446.8590669631958,0.4363858075812459
fhvhv_tripdata_2022-06.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-06.parquet,fhvhv,2022,6,2022-08-30 15:55:54+00:00,17780075,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",458193119,436.96700954437256,0.4267255952581763
fhvhv_tripdata_2022-07.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-07.parquet,fhvhv,2022,7,2022-11-14 13:49:28+00:00,17464619,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",443730405,423.17429065704346,0.413256143219769
fhvhv_tripdata_2022-08.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-08.parquet,fhvhv,2022,8,2022-11-14 13:49:28+00:00,17185687,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",436536084,416.3132514953613,0.4065559096634388
fhvhv_tripdata_2022-09.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-09.parquet,fhvhv,2022,9,2022-11-30 20:16:03+00:00,17793551,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",458009813,436.7921953201294,0.42655487824231386
fhvhv_tripdata_2022-10.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-10.parquet,fhvhv,2022,10,2022-12-19 21:42:12+00:00,19306090,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",495083481,472.14840030670166,0.46108242217451334
fhvhv_tripdata_2022-11.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-11.parquet,fhvhv,2022,11,2023-01-25 16:43:40+00:00,18085896,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",464298215,442.7892827987671,0.432411408983171
fhvhv_tripdata_2022-12.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2022-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2022-12.parquet,fhvhv,2022,12,2023-03-20 22:23:30+00:00,19665847,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",503674188,480.34113693237305,0.46908314153552055
fhvhv_tripdata_2023-01.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-01.parquet,fhvhv,2023,1,2023-03-20 22:23:30+00:00,18479031,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",473816636,451.866756439209,0.441276129335165
fhvhv_tripdata_2023-02.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-02.parquet,fhvhv,2023,2,2023-05-01 15:31:12+00:00,17960971,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",458895583,437.63693141937256,0.427379815839231
fhvhv_tripdata_2023-03.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-03.parquet,fhvhv,2023,3,2023-05-19 16:15:08+00:00,20413539,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",522484870,498.2804012298584,0.4866019543260336
fhvhv_tripdata_2023-04.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-04.parquet,fhvhv,2023,4,2023-06-23 14:09:59+00:00,19144903,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",491826475,469.0422773361206,0.4580490989610553
fhvhv_tripdata_2023-05.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-05.parquet,fhvhv,2023,5,2023-07-26 14:51:12+00:00,19847676,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",513108369,489.3382730484009,0.477869407273829
fhvhv_tripdata_2023-06.parquet,s3://nyc-tlc/trip data/fhvhv_tripdata_2023-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2023-06.parquet,fhvhv,2023,6,2023-08-22 13:21:11+00:00,19366619,24,"hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag",498799838,475.69259452819824,0.4645435493439436
green_tripdata_2014-01.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-01.parquet,green,2014,1,2022-05-11 15:14:32+00:00,803860,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",12413055,11.838011741638184,0.011560558341443539
green_tripdata_2014-02.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-02.parquet,green,2014,2,2022-05-11 15:14:34+00:00,1005242,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",15237965,14.532055854797363,0.01419146079570055
green_tripdata_2014-03.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-03.parquet,green,2014,3,2022-05-11 15:14:30+00:00,1293471,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",19442430,18.541746139526367,0.018107173964381218
green_tripdata_2014-04.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-04.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-04.parquet,green,2014,4,2022-05-11 15:14:30+00:00,1309155,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",19562923,18.656657218933105,0.01821939181536436
green_tripdata_2014-05.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-05.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-05.parquet,green,2014,5,2022-05-11 15:14:30+00:00,1421503,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",21288553,20.302346229553223,0.01982650998979807
green_tripdata_2014-06.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-06.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-06.parquet,green,2014,6,2022-05-11 15:14:30+00:00,1337759,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",20196905,19.261269569396973,0.01880983356386423
green_tripdata_2014-07.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-07.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-07.parquet,green,2014,7,2022-05-11 15:14:30+00:00,1273973,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",19217310,18.327054977416992,0.01789751462638378
green_tripdata_2014-08.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-08.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-08.parquet,green,2014,8,2022-05-11 15:14:30+00:00,1344941,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",20277636,19.338260650634766,0.018885020166635513
green_tripdata_2014-09.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-09.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-09.parquet,green,2014,9,2022-05-11 15:14:30+00:00,1361893,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",20555101,19.602871894836426,0.019143429584801197
green_tripdata_2014-10.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-10.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-10.parquet,green,2014,10,2022-05-11 15:14:30+00:00,1491266,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",22251828,21.220996856689453,0.020723629742860794
green_tripdata_2014-11.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-11.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-11.parquet,green,2014,11,2022-05-11 15:14:30+00:00,1548159,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",23099402,22.029306411743164,0.021512994542717934
green_tripdata_2014-12.parquet,s3://nyc-tlc/trip data/green_tripdata_2014-12.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-12.parquet,green,2014,12,2022-05-11 15:14:30+00:00,1645787,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",24413577,23.282601356506348,0.02273691538721323
green_tripdata_2015-01.parquet,s3://nyc-tlc/trip data/green_tripdata_2015-01.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-01.parquet,green,2015,1,2022-05-11 15:26:12+00:00,1508493,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",22732044,21.678966522216797,0.02117086574435234
green_tripdata_2015-02.parquet,s3://nyc-tlc/trip data/green_tripdata_2015-02.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-02.parquet,green,2015,2,2022-05-11 15:26:12+00:00,1574830,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",23596236,22.503124237060547,0.02197570726275444
green_tripdata_2015-03.parquet,s3://nyc-tlc/trip data/green_tripdata_2015-03.parquet,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-03.parquet,green,2015,3,2022-05-11 15:26:12+00:00,1722574,20,"VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge",25895603,24.695971488952637,0.02411715965718031
