"VendorID","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","RatecodeID","PULocationID","DOLocationID","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type","congestion_surcharge"
2,2020-04-15 07:10:00.000000,2020-04-15 07:12:00.000000,,,78,78,,0.43,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-05 21:35:37.000000,2020-04-05 21:43:11.000000,"N",1,74,159,1,2.23,9,0.5,0.5,0,0,,0.3,10.3,1,1,0
2,2020-04-05 08:15:00.000000,2020-04-05 08:42:00.000000,,,35,74,,18.21,40.18,0,0,0,6.12,,0.3,46.6,,,
2,2020-04-09 10:35:00.000000,2020-04-09 10:46:00.000000,,,35,61,,2.66,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-27 16:11:39.000000,2020-04-27 16:13:01.000000,"N",1,42,42,1,0.43,3.5,1,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-28 16:25:17.000000,2020-04-28 16:28:25.000000,"N",1,41,152,1,0.59,4.5,1,0.5,1.26,0,,0.3,7.56,1,1,0
1,2020-04-28 08:28:44.000000,2020-04-28 08:38:02.000000,"N",1,147,168,1,0,14.2,0,0.5,0,0,,0.3,15,1,1,0
2,2020-04-09 12:32:00.000000,2020-04-09 12:53:00.000000,,,241,167,,5.93,11.69,0,0,2.75,0,,0.3,14.74,,,
2,2020-04-25 17:44:17.000000,2020-04-25 17:49:16.000000,"N",1,42,41,1,0.97,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-12 12:23:00.000000,2020-04-12 12:28:00.000000,,,182,182,,0.97,10,0,0,2.75,0,,0.3,13.05,,,
2,2020-04-14 15:48:00.000000,2020-04-14 15:57:19.000000,"N",1,159,69,1,2.4,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,2020-04-29 08:43:00.000000,2020-04-29 08:57:00.000000,,,37,121,,7.16,21.6,0,0,4.38,0,,0.3,26.28,,,
2,2020-04-10 12:18:16.000000,2020-04-10 12:18:27.000000,"N",1,42,42,1,0.03,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,2020-04-23 01:02:00.000000,2020-04-23 01:17:00.000000,,,25,188,,3.63,13.36,0,0,0,0,,0.3,13.66,,,
2,2020-04-12 08:37:00.000000,2020-04-12 09:06:00.000000,,,117,39,,13.33,35.29,0,0,2.75,2.29,,0.3,40.63,,,
2,2020-04-16 22:58:00.000000,2020-04-16 23:18:00.000000,,,185,74,,8.69,27.78,0,0,2.27,6.12,,0.3,36.47,,,
2,2020-04-16 08:21:00.000000,2020-04-16 08:29:00.000000,,,155,72,,1.63,8.4,0,0,2.75,0,,0.3,11.45,,,
2,2020-04-04 09:46:10.000000,2020-04-04 09:52:59.000000,"N",1,97,97,1,1.36,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-30 15:42:48.000000,2020-04-30 16:01:26.000000,"N",1,75,143,1,3.11,14.5,0,0.5,3.61,0,,0.3,21.66,1,1,2.75
2,2020-04-24 22:54:00.000000,2020-04-24 23:00:00.000000,,,29,108,,1.87,8.78,0,0,0,0,,0.3,9.08,,,
2,2020-04-17 18:20:12.000000,2020-04-17 18:22:34.000000,"N",1,75,43,1,0.85,4.5,1,0.5,0.63,0,,0.3,6.93,1,1,0
2,2020-04-02 16:04:16.000000,2020-04-02 16:35:22.000000,"N",1,197,174,1,16.71,46.5,1,0.5,0,6.12,,0.3,54.42,1,1,0
2,2020-04-04 14:58:53.000000,2020-04-05 14:31:36.000000,"N",1,97,66,1,1.38,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-15 23:19:00.000000,2020-04-15 23:20:00.000000,,,134,134,,0,25.87,0,0,0,0,,0.3,26.17,,,
2,2020-04-03 22:46:04.000000,2020-04-03 22:47:25.000000,"N",5,247,247,2,0.02,25,0,0,0,0,,0.3,25.3,2,2,0
2,2020-04-04 11:28:06.000000,2020-04-04 11:33:20.000000,"N",1,41,42,1,1.25,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-22 08:04:00.000000,2020-04-22 08:27:00.000000,,,42,113,,8.49,31.65,0,0,2.75,0,,0.3,34.7,,,
2,2020-04-23 12:56:51.000000,2020-04-23 13:05:34.000000,"N",1,75,262,1,1.86,8.5,0,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,2020-04-25 04:43:00.000000,2020-04-25 05:13:00.000000,,,82,39,,13.42,52.93,0,0,0,0,,0.3,53.23,,,
2,2020-04-16 16:52:43.000000,2020-04-16 16:56:02.000000,"N",1,42,116,1,0.52,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
1,2020-04-01 09:51:12.000000,2020-04-01 10:16:33.000000,"N",1,72,25,1,0,19.2,0,0.5,0,0,,0.3,20,1,1,0
2,2020-04-02 15:15:26.000000,2020-04-02 15:17:41.000000,"N",1,74,74,1,0.5,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,2020-04-12 15:16:07.000000,2020-04-12 15:53:32.000000,"N",1,181,238,1,10.87,37,0,0.5,8.11,0,,0.3,48.66,1,1,2.75
2,2020-04-18 12:19:43.000000,2020-04-18 12:24:37.000000,"N",1,75,41,1,1.54,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-27 16:52:00.000000,2020-04-27 17:18:00.000000,,,82,26,,13.32,40.85,0,0,0,0,,0.3,41.15,,,
2,2020-04-25 13:48:26.000000,2020-04-25 13:54:19.000000,"N",1,43,236,1,1.25,6.5,0,0.5,1,0,,0.3,8.3,1,1,0
1,2020-04-28 17:54:59.000000,2020-04-28 18:10:16.000000,"N",1,244,143,1,5.5,18.5,3.75,0.5,3.5,0,,0.3,26.55,1,1,2.75
2,2020-04-10 18:03:33.000000,2020-04-10 18:32:39.000000,"N",1,82,142,1,6.32,25,1,0.5,2.96,0,,0.3,32.51,1,1,2.75
2,2020-04-09 20:33:37.000000,2020-04-09 20:44:49.000000,"N",1,244,143,1,5.5,16.5,0.5,0.5,5,0,,0.3,25.55,1,1,2.75
2,2020-04-30 18:31:00.000000,2020-04-30 18:45:00.000000,,,188,189,,2.09,8.85,0,0,0,6.12,,0.3,15.27,,,
2,2020-04-22 00:35:00.000000,2020-04-22 00:57:00.000000,,,212,244,,5.89,13.96,0,0,2.75,0,,0.3,17.01,,,
2,2020-04-07 20:17:29.000000,2020-04-07 20:17:38.000000,"N",1,7,7,1,0,-2.5,-0.5,-0.5,0,0,,-0.3,-3.8,3,1,0
2,2020-04-22 07:27:09.000000,2020-04-22 07:33:08.000000,"N",1,74,42,1,0.88,6,0,0.5,1.02,0,,0.3,7.82,1,1,0
1,2020-04-02 12:23:05.000000,2020-04-02 12:28:02.000000,"N",1,74,41,1,1.1,5.5,0,0.5,1.5,0,,0.3,7.8,1,1,0
2,2020-04-23 20:22:00.000000,2020-04-23 20:37:47.000000,"N",5,174,126,1,5.21,15,0,0,0,0,,0.3,15.3,2,2,0
2,2020-04-17 13:03:00.000000,2020-04-17 13:30:00.000000,,,33,62,,4.01,11.05,0,0,2.75,0,,0.3,14.1,,,
2,2020-04-10 23:54:00.000000,2020-04-11 00:19:00.000000,,,82,37,,7.56,39.81,0,0,0,0,,0.3,40.11,,,
2,2020-04-20 12:01:00.000000,2020-04-20 12:19:00.000000,,,22,178,,2.61,35.78,0,0,2.75,0,,0.3,38.83,,,
2,2020-04-04 20:31:00.000000,2020-04-04 20:44:00.000000,,,220,243,,2.35,9.16,0,0,0,0,,0.3,9.46,,,
2,2020-04-22 15:37:26.000000,2020-04-22 15:50:48.000000,"N",1,75,152,1,2.12,11,0,0.5,0,0,,0.3,11.8,1,1,0
2,2020-04-29 14:03:00.000000,2020-04-29 14:43:00.000000,,,55,213,,29.04,65.23,0,0,2.75,6.12,,0.3,74.4,,,
2,2020-04-14 13:35:46.000000,2020-04-14 13:41:36.000000,"N",1,247,167,1,1,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-15 10:24:00.000000,2020-04-15 10:44:00.000000,,,55,227,,7.5,18.5,0,0,2.75,0,,0.3,21.55,,,
1,2020-04-17 13:09:21.000000,2020-04-17 13:15:05.000000,"N",1,75,75,1,0.9,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-12 21:19:00.000000,2020-04-12 21:59:00.000000,,,41,188,,14.95,32.35,0,0,2.75,0,,0.3,35.4,,,
2,2020-04-30 10:50:33.000000,2020-04-30 10:52:01.000000,"N",1,42,41,1,0.3,3.5,0,0.5,0.86,0,,0.3,5.16,1,1,0
2,2020-04-23 07:46:44.000000,2020-04-23 07:57:36.000000,"N",1,41,127,4,4.45,15,0,0.5,1,0,,0.3,16.8,1,1,0
2,2020-04-26 13:32:35.000000,2020-04-26 13:53:12.000000,"N",1,40,61,1,4.35,17,0,0.5,0,0,,0.3,19.75,1,1,0
2,2020-04-19 01:24:02.000000,2020-04-19 01:27:46.000000,"N",5,210,150,1,1.21,8,0,0,1.66,0,,0.3,9.96,1,2,0
2,2020-04-02 17:27:31.000000,2020-04-02 17:32:57.000000,"N",1,42,42,1,1.18,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-15 17:35:00.000000,2020-04-15 17:47:00.000000,,,78,174,,2.75,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-07 15:27:33.000000,2020-04-07 15:38:58.000000,"N",1,65,225,1,2.53,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,2020-04-08 14:00:20.000000,2020-04-08 14:02:22.000000,"N",1,75,74,1,0.6,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,2020-04-02 17:53:47.000000,2020-04-02 18:05:30.000000,"N",1,41,247,1,3.39,12,1,0.5,0,0,,0.3,13.8,2,1,0
2,2020-04-02 05:50:00.000000,2020-04-02 05:59:00.000000,,,89,188,,1.53,18,0,0,0,0,,0.3,18.3,,,
1,2020-04-01 16:59:13.000000,2020-04-01 17:04:23.000000,"N",1,41,166,1,0.6,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-24 07:27:33.000000,2020-04-24 07:40:39.000000,"N",1,244,142,1,6.13,19.5,0,0.5,2,0,,0.3,25.05,1,1,2.75
2,2020-04-04 18:04:03.000000,2020-04-04 18:08:10.000000,"N",1,247,42,1,0.89,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-20 13:58:41.000000,2020-04-20 14:05:10.000000,"N",1,69,69,1,1.87,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-06 17:45:41.000000,2020-04-06 17:48:41.000000,"N",1,75,74,1,1.28,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
2,2020-04-25 16:52:45.000000,2020-04-25 16:56:57.000000,"N",1,65,97,1,0.64,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-12 18:07:52.000000,2020-04-12 18:13:48.000000,"N",1,41,42,1,1.04,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-06 18:58:33.000000,2020-04-06 19:46:38.000000,"N",1,243,77,1,22.34,64.5,1,0.5,0,6.12,,0.3,72.42,1,1,0
2,2020-04-07 09:25:10.000000,2020-04-07 09:30:39.000000,"N",1,74,74,1,0.72,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,2020-04-26 23:16:43.000000,2020-04-26 23:22:07.000000,"N",1,92,70,1,2.1,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-24 15:00:00.000000,2020-04-24 15:25:00.000000,,,131,97,,14.44,35.38,0,0,2.75,0,,0.3,38.43,,,
2,2020-04-24 08:51:00.000000,2020-04-24 09:22:00.000000,,,61,74,,14.05,37.34,0,0,2.75,12.24,,0.3,52.63,,,
2,2020-04-06 10:20:45.000000,2020-04-06 10:25:43.000000,"N",1,152,152,1,0.59,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-24 22:35:00.000000,2020-04-24 23:06:00.000000,,,76,137,,18.87,39.81,0,0,0,6.12,,0.3,48.98,,,
1,2020-04-14 08:44:58.000000,2020-04-14 09:05:22.000000,"N",5,182,41,1,0,20,0,0,0,0,,0,20,2,2,0
2,2020-04-14 14:26:13.000000,2020-04-14 14:37:27.000000,"N",1,244,42,1,1.9,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,2020-04-15 07:28:00.000000,2020-04-15 07:41:00.000000,,,69,213,,5.62,18.1,0,0,2.75,0,,0.3,21.15,,,
2,2020-04-08 12:34:03.000000,2020-04-08 12:42:33.000000,"N",1,75,42,1,2.2,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-06 12:46:51.000000,2020-04-06 12:53:37.000000,"N",1,42,152,1,1.24,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
1,2020-04-16 06:56:21.000000,2020-04-16 07:16:19.000000,"N",1,250,142,1,0,35.2,0,0.5,0,0,,0.3,36,1,1,0
1,2020-04-26 17:08:45.000000,2020-04-26 17:23:12.000000,"N",1,52,227,1,3.5,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,2020-04-21 11:32:51.000000,2020-04-21 11:49:04.000000,"N",1,61,25,1,3.81,15,0,0.5,2.75,0,,0.3,18.55,1,1,0
1,2020-04-03 08:51:25.000000,2020-04-03 08:56:53.000000,"N",1,74,75,1,1.5,6.5,0,0.5,1.45,0,,0.3,8.75,1,1,0
2,2020-04-21 13:37:00.000000,2020-04-21 13:48:00.000000,,,208,235,,5.75,16.58,0,0,2.75,0,,0.3,19.63,,,
2,2020-04-04 13:22:37.000000,2020-04-04 13:26:21.000000,"N",1,74,263,6,1.47,6,0,0.5,0,0,,0.3,9.55,1,1,2.75
2,2020-04-28 08:12:00.000000,2020-04-28 08:26:00.000000,,,212,42,,4.28,13.77,0,0.5,2.75,0,,0.3,17.32,,,
2,2020-04-14 09:19:00.000000,2020-04-14 09:50:00.000000,,,55,100,,16.59,38.42,0,0,2.75,6.12,,0.3,47.59,,,
2,2020-04-16 19:59:00.000000,2020-04-16 20:04:00.000000,,,41,41,,0.95,8,0,0,2.75,0,,0.3,11.05,,,
2,2020-04-06 09:48:00.000000,2020-04-06 10:19:00.000000,,,82,108,,20.38,53.36,0,0,0,0,,0.3,53.66,,,
2,2020-04-30 07:39:00.000000,2020-04-30 08:12:00.000000,,,11,37,,14.92,40.15,0,0,8.09,0,,0.3,48.54,,,
2,2020-04-10 10:59:24.000000,2020-04-10 11:10:24.000000,"N",1,166,143,3,3.11,11.5,0,0.5,1,0,,0.3,16.05,1,1,2.75
2,2020-04-11 16:08:21.000000,2020-04-11 16:16:18.000000,"N",1,41,75,1,1.95,8.5,0,0.5,0,0,,0.3,9.3,1,1,0
2,2020-04-10 17:06:47.000000,2020-04-10 17:11:33.000000,"N",1,7,129,1,1.75,7.5,1,0.5,1,0,,0.3,10.3,1,1,0
1,2020-04-23 17:37:16.000000,2020-04-23 17:43:55.000000,"N",1,97,25,1,0,14.2,0,0.5,0,0,,0.3,15,1,1,0
2,2020-04-20 12:05:31.000000,2020-04-20 12:40:45.000000,"N",1,86,197,1,11.59,36.5,0,0.5,2.75,0,,0.3,40.05,1,1,0
2,2020-04-11 20:27:01.000000,2020-04-11 20:41:22.000000,"N",1,69,42,1,2.54,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-20 02:03:00.000000,2020-04-20 02:17:00.000000,,,159,70,,7.02,21.83,0,0,0,6.12,,0.3,28.25,,,
2,2020-04-28 13:49:00.000000,2020-04-28 14:00:00.000000,,,188,61,,2.08,7.57,0,0,1.57,0,,0.3,9.44,,,
2,2020-04-29 09:07:42.000000,2020-04-29 09:12:47.000000,"N",1,42,41,1,1.6,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
1,2020-04-04 18:56:59.000000,2020-04-04 19:12:37.000000,"N",1,76,197,1,4.9,16.5,1,0.5,0,0,,0.3,18.3,2,1,0
2,2020-04-18 19:28:19.000000,2020-04-18 19:38:32.000000,"N",1,74,244,1,2.57,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,2020-04-25 09:22:00.000000,2020-04-25 09:29:00.000000,,,64,101,,1.84,23.4,0,0,2.75,0,,0.3,26.45,,,
2,2020-04-16 17:20:22.000000,2020-04-16 17:32:36.000000,"N",1,75,42,1,2.72,11,1,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-04 22:25:28.000000,2020-04-04 22:39:02.000000,"N",1,244,42,1,2.32,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-18 10:09:53.000000,2020-04-18 10:16:23.000000,"N",1,95,95,1,1.41,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
1,2020-04-13 07:43:37.000000,2020-04-13 07:57:50.000000,"N",5,3,94,1,0,12,0,0,0,0,,0,12,2,2,0
2,2020-04-27 09:27:17.000000,2020-04-27 09:42:47.000000,"N",1,7,112,1,3.31,14,0,0.5,4.44,0,,0.3,19.24,1,1,0
2,2020-04-07 07:33:00.000000,2020-04-07 07:43:00.000000,,,20,235,,2.32,15.88,0,0,0,6.12,,0.3,22.3,,,
2,2020-04-20 05:38:00.000000,2020-04-20 05:46:00.000000,,,10,197,,2.49,11.46,0,0,2.75,0,,0.3,14.51,,,
2,2020-04-26 07:17:00.000000,2020-04-26 07:33:00.000000,,,205,121,,3.47,13.7,0,0,0,0,,0.3,14,,,
2,2020-04-27 10:59:08.000000,2020-04-27 11:04:58.000000,"N",1,82,56,1,0.73,5.5,0,0.5,1,0,,0.3,7.3,1,1,0
2,2020-04-08 08:52:00.000000,2020-04-08 09:17:00.000000,,,68,60,,13.54,34.22,0,0,0,0,,0.3,34.52,,,
2,2020-04-23 17:09:31.000000,2020-04-23 17:09:31.000000,"N",1,264,264,1,0,2.5,1,0.5,0,0,,0.3,4.3,2,1,0
2,2020-04-15 08:56:42.000000,2020-04-15 09:16:32.000000,"N",1,74,79,1,7.71,24.5,0,0.5,0,0,,0.3,28.05,2,1,2.75
2,2020-04-10 08:05:13.000000,2020-04-10 08:05:48.000000,"N",1,75,75,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,2020-04-20 18:06:26.000000,2020-04-20 18:21:57.000000,"N",1,75,244,1,5.27,18,1,0.5,2,0,,0.3,21.8,1,1,0
2,2020-04-11 21:59:00.000000,2020-04-11 22:18:00.000000,,,53,219,,10.41,21.37,0,0,2.75,0,,0.3,24.42,,,
2,2020-04-10 19:50:14.000000,2020-04-10 19:54:58.000000,"N",1,74,194,1,2.16,7.5,1,0.5,0,6.12,,0.3,15.42,2,1,0
2,2020-04-15 17:00:00.000000,2020-04-15 17:14:00.000000,,,254,241,,1.75,9.03,0,0,2.75,0,,0.3,12.08,,,
2,2020-04-12 23:55:00.000000,2020-04-13 00:08:50.000000,"N",1,116,233,4,7.25,21.5,0.5,0.5,0,0,,0.3,25.55,2,1,2.75
2,2020-04-04 15:55:12.000000,2020-04-04 16:03:29.000000,"N",1,75,166,1,1.74,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,2020-04-29 16:50:38.000000,2020-04-29 16:59:30.000000,"N",1,244,42,1,2.89,10.5,1,0.5,2.46,0,,0.3,14.76,1,1,0
2,2020-04-01 15:16:43.000000,2020-04-01 15:20:58.000000,"N",1,166,24,1,0.9,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-17 12:59:00.000000,2020-04-17 13:19:00.000000,,,18,126,,4.81,12.9,0,0,2.75,0,,0.3,15.95,,,
2,2020-04-10 12:16:00.000000,2020-04-10 12:33:00.000000,,,242,213,,3.37,10.03,0,0,2.75,0,,0.3,13.08,,,
2,2020-04-28 13:52:02.000000,2020-04-28 14:52:54.000000,"N",1,55,75,1,22.58,68,0,0.5,2.75,0,,0.3,71.55,1,1,0
2,2020-04-21 02:25:12.000000,2020-04-21 02:30:36.000000,"N",1,41,75,1,0.56,5.5,0.5,0.5,1,0,,0.3,7.8,1,1,0
1,2020-04-19 11:54:38.000000,2020-04-19 12:01:29.000000,"N",1,69,78,2,2.1,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2020-04-13 08:59:00.000000,2020-04-13 09:09:00.000000,,,225,188,,2.42,17.99,0,0,2.75,0,,0.3,21.04,,,
6,2020-04-05 16:04:08.000000,2020-04-05 16:04:08.000000,,,265,85,,7.57,26.42,2.97,0.5,0,0,,0.3,30.19,,,
2,2020-04-26 09:16:00.000000,2020-04-26 09:45:00.000000,,,210,227,,6.65,32.54,0,0,2.75,0,,0.3,35.59,,,
2,2020-04-07 20:30:47.000000,2020-04-07 20:48:57.000000,"N",1,74,247,1,5.19,18.5,0.5,0.5,0,0,,0.3,19.8,2,1,0
2,2020-04-26 20:06:10.000000,2020-04-26 20:20:03.000000,"N",1,244,142,1,5.84,18.5,0.5,0.5,5.64,0,,0.3,28.19,1,1,2.75
2,2020-04-07 10:36:16.000000,2020-04-07 10:42:36.000000,"N",1,61,80,1,1.77,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-28 17:10:00.000000,2020-04-28 17:21:00.000000,,,159,42,,1.65,6.87,0,0,0,0,,0.3,7.17,,,
1,2020-04-01 09:18:47.000000,2020-04-01 09:23:05.000000,"N",1,74,75,1,1.3,6,0,0.5,1.35,0,,0.3,8.15,1,1,0
2,2020-04-18 15:32:03.000000,2020-04-18 15:35:51.000000,"N",1,42,41,5,0.57,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-06 18:17:00.000000,2020-04-06 18:22:00.000000,,,228,14,,0.85,12,0,0.5,0,0,,0.3,12.8,,,
1,2020-04-06 09:30:43.000000,2020-04-06 09:39:07.000000,"N",5,47,168,1,0,8,0,0,0,0,,0,8,2,2,0
2,2020-04-03 11:41:00.000000,2020-04-03 12:18:00.000000,,,213,55,,28.35,55.73,0,0,0,6.12,,0.3,62.15,,,
2,2020-04-04 14:08:57.000000,2020-04-04 14:15:35.000000,"N",1,75,24,1,1.26,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-16 23:42:00.000000,2020-04-16 23:44:00.000000,,,185,185,,0.02,14.65,0,0,2.75,0,,0.3,17.7,,,
2,2020-04-28 13:54:29.000000,2020-04-28 14:03:16.000000,"N",1,74,263,2,1.89,8.5,0,0.5,0,0,,0.3,12.05,2,1,2.75
1,2020-04-06 14:10:38.000000,2020-04-06 14:21:40.000000,"N",1,97,189,1,2,10,0,0.5,2.15,0,,0.3,12.95,1,1,0
2,2020-04-24 17:19:24.000000,2020-04-24 17:23:51.000000,"N",1,42,152,1,0.72,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-26 23:25:40.000000,2020-04-26 23:38:52.000000,"N",1,75,186,1,3.99,14,0.5,0.5,0,0,,0.3,18.05,2,1,2.75
2,2020-04-01 18:44:56.000000,2020-04-01 18:50:55.000000,"N",1,74,43,1,1.65,7,1,0.5,5,0,,0.3,16.55,1,1,2.75
2,2020-04-22 12:08:43.000000,2020-04-22 12:18:54.000000,"N",1,41,42,1,1.52,8.5,0,0.5,2.32,0,,0.3,11.62,1,1,0
2,2020-04-25 09:54:00.000000,2020-04-25 10:22:00.000000,,,94,263,,8.66,25.24,0,0,2.75,0,,0.3,28.29,,,
2,2020-04-28 11:50:00.000000,2020-04-28 12:13:00.000000,,,41,169,,4.48,13.61,0,0,2.75,0,,0.3,16.66,,,
2,2020-04-12 21:22:12.000000,2020-04-12 21:25:07.000000,"N",1,41,152,1,0.69,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-23 11:57:15.000000,2020-04-23 12:04:05.000000,"N",1,74,263,1,1.91,8,0,0.5,2.31,0,,0.3,13.86,1,1,2.75
2,2020-04-28 08:23:00.000000,2020-04-28 08:36:00.000000,,,185,168,,5.6,18.72,0,0,2.75,0,,0.3,21.77,,,
1,2020-04-14 11:29:29.000000,2020-04-14 11:38:12.000000,"N",1,74,151,1,2.1,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
1,2020-04-29 16:36:16.000000,2020-04-29 16:48:27.000000,"N",1,65,188,1,2.5,11,1,0.5,3.2,0,,0.3,16,1,1,0
2,2020-04-22 18:51:28.000000,2020-04-22 18:55:38.000000,"N",1,82,56,1,0.56,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-22 00:32:14.000000,2020-04-22 00:35:55.000000,"N",1,74,74,1,1.09,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-05 18:41:05.000000,2020-04-05 18:55:21.000000,"N",1,74,238,1,2.89,12,0,0.5,0,0,,0.3,15.55,1,1,2.75
2,2020-04-13 16:43:50.000000,2020-04-13 16:46:15.000000,"N",1,75,75,1,0.7,4,1,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-29 07:36:00.000000,2020-04-29 07:55:00.000000,,,61,76,,4.43,17.02,0,0,2.75,0,,0.3,20.07,,,
2,2020-04-17 16:30:44.000000,2020-04-17 16:49:44.000000,"N",1,82,135,1,7.11,24,1,0.5,0,0,,0.3,25.8,2,1,0
2,2020-04-03 15:28:42.000000,2020-04-03 15:36:55.000000,"N",1,74,262,1,1.62,7.5,0,0.5,0,0,,0.3,11.05,2,1,2.75
2,2020-04-25 14:54:00.000000,2020-04-25 15:06:00.000000,,,205,10,,2.65,8.8,0,0,2.75,0,,0.3,11.85,,,
2,2020-04-25 11:33:01.000000,2020-04-25 11:37:29.000000,"N",1,75,75,1,0.68,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-05 11:32:27.000000,2020-04-05 11:35:44.000000,"N",1,65,25,1,0.45,4,0,0.5,1.2,0,,0.3,6,1,1,0
2,2020-04-19 13:45:43.000000,2020-04-19 14:06:46.000000,"N",1,166,107,2,7.06,23,0,0.5,5.31,0,,0.3,31.86,1,1,2.75
2,2020-04-05 17:07:07.000000,2020-04-05 17:15:22.000000,"N",1,41,247,1,1.54,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-15 11:26:00.000000,2020-04-15 11:59:00.000000,,,213,61,,16.85,34.94,0,0,2.75,6.12,,0.3,44.11,,,
2,2020-04-06 01:53:00.000000,2020-04-06 02:21:00.000000,,,205,42,,17,35.63,0,0,0,6.12,,0.3,42.05,,,
2,2020-04-03 17:16:09.000000,2020-04-03 17:25:16.000000,"N",1,75,41,1,1.54,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,2020-04-02 21:39:00.000000,2020-04-02 22:08:00.000000,,,188,234,,8.13,38.71,0,0,0,0,,0.3,41.76,,,
2,2020-04-01 18:41:28.000000,2020-04-01 18:46:45.000000,"N",1,74,168,1,1.5,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-13 09:49:00.000000,2020-04-13 10:09:00.000000,,,259,75,,10.82,30.56,0,0,2.75,0,,0.3,33.61,,,
2,2020-04-19 19:37:00.000000,2020-04-19 19:59:00.000000,,,119,42,,4.65,9.72,0,0,2.75,0,,0.3,12.77,,,
2,2020-04-08 17:48:12.000000,2020-04-08 18:03:07.000000,"N",1,75,48,1,3.75,14,1,0.5,0,0,,0.3,18.55,1,1,2.75
2,2020-04-18 14:53:01.000000,2020-04-18 15:03:39.000000,"N",1,166,247,1,2.32,10.5,0,0.5,0,0,,0.3,11.3,1,1,0
2,2020-04-25 20:48:16.000000,2020-04-25 20:54:38.000000,"N",5,152,244,1,2.31,35,0,0,0,0,,0.3,35.3,1,2,0
2,2020-04-08 14:08:00.000000,2020-04-08 14:24:00.000000,,,10,122,,4.34,10.79,0,0,0,0,,0.3,11.09,,,
2,2020-04-30 21:12:08.000000,2020-04-30 21:17:25.000000,"N",1,42,152,1,1.05,6,0.5,0.5,0.8,0,,0.3,8.1,1,1,0
