"VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
2,2020-04-21 00:38:42.000000,2020-04-21 00:40:02.000000,1,0.06,5,"N",43,43,1,12,0,0.5,0.08,0,0.3,12.88,0,
2,2020-04-20 19:08:22.000000,2020-04-20 19:18:41.000000,1,1.94,1,"N",116,42,1,9.5,1,0.5,2.26,0,0.3,13.56,0,
2,2020-04-15 19:46:04.000000,2020-04-15 19:52:53.000000,3,1.58,1,"N",142,68,1,7,1,0.5,2.26,0,0.3,13.56,2.5,
2,2020-04-08 20:43:00.000000,2020-04-08 20:56:00.000000,,2.76,,,37,177,0,11.31,0,0.5,0,0,0.3,12.11,,
1,2020-04-20 14:27:59.000000,2020-04-20 14:33:02.000000,1,1.2,1,"N",236,140,2,6,2.5,0.5,0,0,0.3,9.3,2.5,
1,2020-04-05 12:48:58.000000,2020-04-05 12:55:32.000000,1,1.3,1,"N",239,238,1,7,2.5,0.5,2,0,0.3,12.3,2.5,
2,2020-04-13 14:41:44.000000,2020-04-13 14:46:08.000000,1,0.63,1,"N",237,236,1,5,0,0.5,1.24,0,0.3,9.54,2.5,
1,2020-04-20 04:20:19.000000,2020-04-20 04:25:32.000000,1,0.8,1,"N",230,233,2,6,3,0.5,0,0,0.3,9.8,2.5,
1,2020-04-05 17:24:35.000000,2020-04-05 17:38:19.000000,0,2.9,1,"N",262,142,1,12.5,2.5,0.5,3.15,0,0.3,18.95,2.5,
1,2020-04-09 08:49:47.000000,2020-04-09 08:51:58.000000,0,0.5,1,"N",262,75,1,4,2.5,0.5,1.45,0,0.3,8.75,2.5,
2,2020-04-10 20:55:13.000000,2020-04-10 21:39:11.000000,2,21.61,1,"N",168,216,1,62,0.5,0.5,2.75,6.12,0.3,72.17,0,
1,2020-04-05 06:53:30.000000,2020-04-05 06:59:18.000000,1,1.6,1,"N",90,137,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5,
1,2020-04-22 09:04:09.000000,2020-04-22 09:07:48.000000,1,1.2,1,"N",50,246,1,5.5,2.5,0.5,2.6,0,0.3,11.4,2.5,
2,2020-04-08 21:11:00.000000,2020-04-08 21:21:00.000000,,2.89,,,137,231,0,16.23,0,0.5,0,0,0.3,19.53,,
2,2020-04-09 08:14:00.000000,2020-04-09 08:52:07.000000,,22.17,,,76,142,0,55.66,0,0.5,2.75,6.12,0.3,65.33,,
1,2020-04-23 14:52:55.000000,2020-04-23 14:57:03.000000,2,0.9,1,"N",161,163,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5,
2,2020-04-27 15:17:04.000000,2020-04-27 15:22:52.000000,1,1.55,1,"N",230,170,1,6.5,0,0.5,1.5,0,0.3,11.3,2.5,
2,2020-04-21 12:42:27.000000,2020-04-21 12:52:36.000000,1,2.3,1,"N",151,116,2,10,0,0.5,0,0,0.3,10.8,0,
1,2020-04-10 07:38:46.000000,2020-04-10 07:44:07.000000,1,1.8,1,"N",75,238,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5,
2,2020-04-30 18:55:34.000000,2020-04-30 19:07:03.000000,1,3.56,1,"N",140,186,2,12.5,1,0.5,0,0,0.3,16.8,2.5,
1,2020-04-17 16:13:43.000000,2020-04-17 16:18:58.000000,1,1.3,1,"N",238,166,1,6,3.5,0.5,3.05,0,0.3,13.35,2.5,
2,2020-04-20 09:59:39.000000,2020-04-20 10:03:21.000000,1,1.04,1,"N",236,75,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5,
1,2020-04-06 08:01:18.000000,2020-04-06 08:05:19.000000,1,1.3,1,"N",79,170,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5,
2,2020-04-27 15:16:28.000000,2020-04-27 15:41:26.000000,1,10.21,1,"N",74,81,2,32.5,0,0.5,0,0,0.3,35.8,2.5,
2,2020-04-05 17:12:11.000000,2020-04-05 17:19:54.000000,3,1.9,1,"N",114,13,1,8.5,0,0.5,3.54,0,0.3,15.34,2.5,
1,2020-04-22 08:59:58.000000,2020-04-22 09:15:44.000000,1,6,1,"N",262,243,1,20,2.5,0.5,4.7,0,0.3,28,2.5,
1,2020-04-21 13:12:28.000000,2020-04-21 13:18:40.000000,1,1,1,"N",142,48,1,6.5,2.5,0.5,2,0,0.3,11.8,2.5,
1,2020-04-27 16:44:03.000000,2020-04-27 16:54:54.000000,1,2.9,1,"N",164,262,2,11,3.5,0.5,0,0,0.3,15.3,2.5,
1,2020-04-16 12:50:39.000000,2020-04-16 12:57:14.000000,1,1.6,1,"N",163,140,1,7.5,2.5,0.5,0,0,0.3,10.8,2.5,
1,2020-04-22 15:31:37.000000,2020-04-22 15:43:03.000000,1,2.1,1,"N",234,48,2,9.5,2.5,0.5,0,0,0.3,12.8,2.5,
1,2020-04-05 10:45:05.000000,2020-04-05 10:55:27.000000,0,3.2,1,"N",231,246,1,11.5,2.5,0.5,3.7,0,0.3,18.5,2.5,
1,2020-04-25 09:28:19.000000,2020-04-25 09:46:05.000000,2,8.9,1,"N",263,248,3,26,2.5,0.5,0,0,0.3,29.3,2.5,
1,2020-04-28 17:14:33.000000,2020-04-28 17:24:07.000000,1,3.3,1,"N",162,232,2,11.5,3.5,0.5,0,0,0.3,15.8,2.5,
1,2020-04-28 16:21:39.000000,2020-04-28 16:28:52.000000,3,1.6,1,"N",142,236,1,7.5,3.5,0.5,2,0,0.3,13.8,2.5,
2,2020-04-23 05:02:19.000000,2020-04-23 05:11:00.000000,,2.22,,,230,137,0,9.77,0,0,0,0,0.3,12.57,,
2,2020-04-08 11:28:45.000000,2020-04-08 11:30:37.000000,1,0.3,1,"N",48,48,1,3.5,0,0.5,3,0,0.3,9.8,2.5,
1,2020-04-19 00:16:03.000000,2020-04-19 00:29:44.000000,0,5.8,1,"N",116,48,2,18.5,3,0.5,0,0,0.3,22.3,2.5,
2,2020-04-01 10:15:00.000000,2020-04-01 10:56:00.000000,,20.68,,,10,136,0,38.93,0,0.5,0,6.12,0.3,45.85,,
2,2020-04-24 18:11:55.000000,2020-04-24 18:25:19.000000,6,2.67,1,"N",75,152,1,11.5,1,0.5,1,0,0.3,14.3,0,
1,2020-04-03 12:41:21.000000,2020-04-03 12:50:43.000000,1,2.6,1,"N",142,236,1,10,2.5,0.5,3.95,0,0.3,17.25,2.5,
2,2020-04-10 11:56:29.000000,2020-04-10 12:05:55.000000,5,1.24,1,"N",158,113,1,8,0,0.5,2,0,0.3,15.25,2.5,
2,2020-04-26 06:16:01.000000,2020-04-26 06:18:29.000000,1,0.57,1,"N",234,107,2,4,0,0.5,0,0,0.3,7.3,2.5,
1,2020-04-28 17:56:42.000000,2020-04-28 18:03:28.000000,0,2.3,1,"N",233,263,1,8.5,2.5,0.5,2.35,0,0.3,14.15,2.5,
1,2020-04-27 08:09:54.000000,2020-04-27 08:14:59.000000,1,1.3,1,"N",142,48,1,6.5,2.5,0.5,1,0,0.3,10.8,2.5,
2,2020-04-21 09:44:08.000000,2020-04-21 09:58:54.000000,1,3.39,1,"N",41,140,1,13.5,0,0.5,4.4,0,0.3,21.2,2.5,
1,2020-04-05 01:18:05.000000,2020-04-05 01:24:40.000000,1,1.7,1,"N",116,41,3,7.5,0.5,0.5,0,0,0.3,8.8,0,
1,2020-04-23 16:39:41.000000,2020-04-23 16:49:53.000000,1,1.1,1,"N",237,75,2,5,3.5,0.5,0,0,0.3,9.3,2.5,
1,2020-04-22 16:23:06.000000,2020-04-22 16:32:40.000000,1,2.6,1,"N",141,224,2,10.5,3.5,0.5,0,0,0.3,14.8,2.5,
2,2020-04-17 12:51:14.000000,2020-04-17 12:53:39.000000,1,0.5,1,"N",137,137,1,4,0,0.5,1.46,0,0.3,8.76,2.5,
2,2020-04-27 07:53:29.000000,2020-04-27 08:08:25.000000,1,2.87,1,"N",262,166,1,12.5,0,0.5,1.2,0,0.3,17,2.5,
1,2020-04-24 15:07:19.000000,2020-04-24 15:17:20.000000,0,2.1,1,"N",237,50,2,9.5,2.5,0.5,0,0,0.3,12.8,2.5,
2,2020-04-30 06:06:19.000000,2020-04-30 06:09:05.000000,1,0.92,1,"N",140,229,2,5,0,0.5,0,0,0.3,8.3,2.5,
1,2020-04-30 09:36:14.000000,2020-04-30 09:39:03.000000,1,0.6,1,"N",170,162,1,4,2.5,0.5,1.8,0,0.3,9.1,2.5,
2,2020-04-19 20:15:07.000000,2020-04-19 20:20:10.000000,1,0.96,1,"N",137,170,2,6,0.5,0.5,0,0,0.3,9.8,2.5,
2,2020-04-18 22:54:00.000000,2020-04-18 23:36:00.000000,,25.33,,,174,77,0,48.94,0,0.5,2.75,6.12,0.3,58.61,,
2,2020-04-21 20:58:26.000000,2020-04-21 21:15:50.000000,1,13.41,1,"N",132,252,2,36,0.5,0.5,0,0,0.3,37.3,0,
2,2020-04-21 13:56:41.000000,2020-04-21 14:08:35.000000,5,2.47,1,"N",239,229,2,10.5,0,0.5,0,0,0.3,13.8,2.5,
2,2020-04-19 09:33:24.000000,2020-04-19 09:42:53.000000,1,5.85,1,"N",142,244,1,17.5,0,0.5,4.16,0,0.3,24.96,2.5,
1,2020-04-08 11:51:18.000000,2020-04-08 11:58:13.000000,1,1.6,1,"N",236,162,1,7.5,2.5,0.5,3.2,0,0.3,14,2.5,
1,2020-04-02 12:02:30.000000,2020-04-02 12:15:07.000000,1,2.3,1,"N",226,82,2,10.5,0,0.5,0,0,0.3,11.3,0,
2,2020-04-19 07:36:00.000000,2020-04-19 07:47:00.000000,,1.56,,,72,61,0,17,0,0.5,2.75,0,0.3,20.55,,
2,2020-04-30 14:32:32.000000,2020-05-01 00:00:00.000000,1,1.1,1,"N",179,193,1,6,0,0.5,0,0,0.3,6.8,0,
2,2020-04-29 10:31:00.000000,2020-04-29 10:45:00.000000,,7.64,,,42,250,0,16.79,0,0.5,2.75,0,0.3,20.34,,
2,2020-04-15 11:08:49.000000,2020-04-15 11:15:52.000000,5,1.54,1,"N",140,75,1,7.5,0,0.5,2.7,0,0.3,13.5,2.5,
2,2020-04-27 15:24:00.000000,2020-04-27 15:40:00.000000,,4.75,,,174,265,0,16.98,0,0.5,3.56,0,0.3,21.34,,
2,2020-04-25 07:22:10.000000,2020-04-25 07:29:57.000000,1,2.22,1,"N",239,236,2,9,0,0.5,0,0,0.3,12.3,2.5,
2,2020-04-13 13:41:00.000000,2020-04-13 13:51:00.000000,,2.4,,,116,151,0,9.59,0,0.5,2.75,0,0.3,13.14,,
2,2020-04-17 17:58:37.000000,2020-04-17 18:08:42.000000,1,2.18,1,"N",90,162,1,10,1,0.5,2.86,0,0.3,17.16,2.5,
1,2020-04-27 17:36:29.000000,2020-04-27 17:41:27.000000,1,1.3,1,"N",162,100,1,6,3.5,0.5,0,0,0.3,10.3,2.5,
1,2020-04-04 09:17:09.000000,2020-04-04 09:26:03.000000,2,1.2,1,"N",48,164,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5,
1,2020-04-06 16:27:14.000000,2020-04-06 16:36:41.000000,1,2.3,1,"N",170,141,1,9.5,3.5,0.5,3.45,0,0.3,17.25,2.5,
2,2020-04-20 13:27:30.000000,2020-04-20 13:28:56.000000,1,0.51,1,"N",140,262,2,3.5,0,0.5,0,0,0.3,6.8,2.5,
2,2020-04-30 19:47:00.000000,2020-04-30 20:07:00.000000,,10.41,,,42,3,0,28.82,0,0.5,0,0,0.3,29.62,,
2,2020-04-17 14:28:35.000000,2020-04-17 14:32:00.000000,1,0.95,1,"N",41,166,1,5,0,0.5,1.16,0,0.3,6.96,0,
2,2020-04-03 00:05:00.000000,2020-04-03 00:05:00.000000,,0.01,,,193,193,0,16.23,0,0.5,0,0,0.3,17.03,,
2,2020-04-17 08:32:44.000000,2020-04-17 08:42:45.000000,1,2.43,1,"N",230,224,1,10,0,0.5,1,0,0.3,14.3,2.5,
2,2020-04-09 15:35:04.000000,2020-04-09 15:37:07.000000,1,0.45,1,"N",239,239,1,3.5,0,0.5,2.04,0,0.3,8.84,2.5,
2,2020-04-28 07:41:00.000000,2020-04-28 07:51:00.000000,,3.6,,,146,75,0,16.48,0,0.5,0,0,0.3,19.78,,
2,2020-04-26 06:53:44.000000,2020-04-26 07:08:58.000000,1,4.02,1,"N",142,42,2,15.5,0,0.5,0,0,0.3,18.8,2.5,
1,2020-04-16 17:28:29.000000,2020-04-16 17:38:05.000000,1,4.7,1,"N",87,170,1,14.5,3.5,0.5,3.75,0,0.3,22.55,2.5,
2,2020-04-10 08:43:26.000000,2020-04-10 08:49:35.000000,1,0.94,1,"N",137,100,2,6,0,0.5,0,0,0.3,9.3,2.5,
1,2020-04-21 23:52:04.000000,2020-04-21 23:59:58.000000,1,2.5,1,"N",48,151,2,9,3,0.5,0,0,0.3,12.8,2.5,
2,2020-04-24 13:14:08.000000,2020-04-24 13:30:28.000000,,3.37,,,106,188,0,8.13,0,0,2.75,0,0.3,11.18,,
1,2020-04-10 08:54:35.000000,2020-04-10 08:57:22.000000,1,0.9,1,"N",143,48,1,5,2.5,0.5,1.65,0,0.3,9.95,2.5,
2,2020-04-26 14:32:59.000000,2020-04-26 14:38:33.000000,1,1.12,1,"N",141,262,2,6,0,0.5,0,0,0.3,9.3,2.5,
1,2020-04-07 11:17:26.000000,2020-04-07 11:25:39.000000,1,2,1,"N",229,236,1,8.5,2.5,0.5,2.95,0,0.3,14.75,2.5,
1,2020-04-24 06:56:49.000000,2020-04-24 07:00:02.000000,1,1.4,1,"N",262,140,1,6,2.5,0.5,1.4,0,0.3,10.7,2.5,
2,2020-04-13 07:22:03.000000,2020-04-13 07:27:04.000000,1,1.19,1,"N",164,246,1,6,0,0.5,1.86,0,0.3,13.11,2.5,
2,2020-04-17 08:47:05.000000,2020-04-17 08:52:04.000000,1,1.07,1,"N",162,246,2,6,0,0.5,0,0,0.3,9.3,2.5,
1,2020-04-30 14:48:15.000000,2020-04-30 14:52:16.000000,1,0.5,1,"N",234,137,1,4.5,2.5,0.5,2.3,0,0.3,10.1,2.5,
2,2020-04-03 15:44:26.000000,2020-04-03 16:09:24.000000,1,5.87,1,"N",166,249,1,22,0,0.5,7.59,0,0.3,32.89,2.5,
1,2020-04-16 06:23:41.000000,2020-04-16 06:27:14.000000,1,0.9,1,"N",48,161,2,5,2.5,0.5,0,0,0.3,8.3,2.5,
2,2020-04-11 08:11:35.000000,2020-04-11 08:15:22.000000,1,1.2,1,"N",137,224,1,5.5,0,0.5,2.2,0,0.3,11,2.5,
1,2020-04-07 17:02:01.000000,2020-04-07 17:06:01.000000,1,0.9,1,"N",140,229,2,5.5,3.5,0.5,0,0,0.3,9.8,2.5,
2,2020-04-04 13:12:46.000000,2020-04-04 13:33:48.000000,6,12.74,1,"N",140,89,2,35.5,0,0.5,0,0,0.3,38.8,2.5,
2,2020-04-03 18:07:55.000000,2020-04-03 18:36:09.000000,1,11.29,1,"N",141,188,2,34,1,0.5,0,0,0.3,38.3,2.5,
2,2020-04-22 19:02:36.000000,2020-04-22 19:07:41.000000,1,1.31,1,"N",162,237,1,6.5,1,0.5,2.16,0,0.3,12.96,2.5,
1,2020-04-03 16:47:53.000000,2020-04-03 16:51:29.000000,1,0.6,1,"N",141,237,1,4.5,3.5,0.5,0.75,0,0.3,9.55,2.5,
2,2020-04-28 13:48:59.000000,2020-04-28 14:06:36.000000,1,6.24,1,"N",141,211,1,20.5,0,0.5,4.76,0,0.3,28.56,2.5,
2,2020-04-03 19:01:20.000000,2020-04-03 20:09:51.000000,1,31.68,1,"N",117,235,1,90.5,1,0.5,0,0,0.3,92.3,0,
2,2020-04-03 14:52:34.000000,2020-04-03 15:09:16.000000,2,1.75,1,"N",41,74,1,12,0,0.5,2.56,0,0.3,15.36,0,
2,2020-04-28 20:26:46.000000,2020-04-28 20:37:41.000000,1,4.24,1,"N",249,236,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,
1,2020-04-27 16:40:02.000000,2020-04-27 16:49:21.000000,1,2.3,1,"N",142,236,1,9.5,2.5,0.5,2.55,0,0.3,15.35,2.5,
2,2020-04-22 16:36:06.000000,2020-04-22 16:38:22.000000,1,0.52,1,"N",75,75,2,4,1,0.5,0,0,0.3,5.8,0,
1,2020-04-22 14:56:31.000000,2020-04-22 15:06:41.000000,1,2.4,1,"N",158,88,2,10,2.5,0.5,0,0,0.3,13.3,2.5,
2,2020-04-19 19:08:26.000000,2020-04-19 19:11:37.000000,1,1.35,1,"N",75,74,1,5.5,0,0.5,0.5,0,0.3,6.8,0,
1,2020-04-15 12:59:31.000000,2020-04-15 13:05:49.000000,1,1.3,1,"N",236,238,2,7,2.5,0.5,0,0,0.3,10.3,2.5,
1,2020-04-10 13:48:01.000000,2020-04-10 14:06:14.000000,1,6.8,1,"N",236,243,1,22,2.5,0.5,2.5,0,0.3,27.8,2.5,
2,2020-04-22 18:02:02.000000,2020-04-22 18:09:30.000000,1,1.81,1,"N",186,143,1,8,1,0.5,1.7,0,0.3,14,2.5,
1,2020-04-28 06:20:41.000000,2020-04-28 06:39:07.000000,1,0,1,"N",168,237,1,25.2,0,0.5,0,0,0.3,26,0,
1,2020-04-30 12:34:26.000000,2020-04-30 13:03:07.000000,1,1.7,1,"N",74,168,1,18,0,0.5,1.2,0,0.3,20,0,
2,2020-04-27 06:44:06.000000,2020-04-27 06:46:23.000000,1,0.76,1,"N",229,140,1,4,0,0.5,1,0,0.3,8.3,2.5,
2,2020-04-20 22:18:58.000000,2020-04-20 22:32:48.000000,1,3.84,1,"N",263,168,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,
1,2020-04-29 14:27:40.000000,2020-04-29 14:40:01.000000,,0,,,74,142,0,9.7,0,0.5,1.95,0,0.3,16.95,,
2,2020-04-18 17:58:10.000000,2020-04-18 17:59:53.000000,1,0.39,1,"N",143,239,1,3.5,0,0.5,1.36,0,0.3,8.16,2.5,
1,2020-04-29 06:35:57.000000,2020-04-29 07:08:04.000000,1,0,1,"N",151,37,1,31.2,0,0.5,0,0,0.3,32,0,
2,2020-04-10 07:28:32.000000,2020-04-10 07:43:40.000000,6,6.83,1,"N",116,241,1,21,0,0.5,4.36,0,0.3,28.11,0,
2,2020-04-28 11:03:34.000000,2020-04-28 11:13:09.000000,1,1.9,1,"N",89,181,1,9.5,0,0.5,3.09,0,0.3,13.39,0,
1,2020-04-06 14:01:51.000000,2020-04-06 14:05:49.000000,1,1,1,"N",164,234,1,5.5,2.5,0.5,2,0,0.3,10.8,2.5,
1,2020-04-08 14:37:02.000000,2020-04-08 14:41:11.000000,1,1.3,1,"N",162,237,1,6,2.5,0.5,2.75,0,0.3,12.05,2.5,
2,2020-04-05 18:13:33.000000,2020-04-05 18:20:27.000000,1,2.17,1,"N",141,107,1,8.5,0,0.5,2.95,0,0.3,14.75,2.5,
2,2020-04-09 06:56:27.000000,2020-04-09 07:06:24.000000,1,2.15,1,"N",233,50,2,9.5,0,0.5,0,0,0.3,12.8,2.5,
1,2020-04-03 08:36:54.000000,2020-04-03 08:39:54.000000,1,0.8,1,"N",162,162,1,4.5,2.5,0.5,2.2,0,0.3,10,2.5,
2,2020-04-03 09:09:44.000000,2020-04-03 09:22:08.000000,,2.95,,,72,61,0,8.82,0,0.5,0,0,0.3,9.62,,
2,2020-04-21 14:31:02.000000,2020-04-21 14:36:41.000000,1,2.02,1,"N",236,74,2,7.5,0,0.5,0,0,0.3,10.8,2.5,
1,2020-04-21 14:56:15.000000,2020-04-21 14:59:34.000000,1,1,1,"N",137,229,1,5,2.5,0.5,2,0,0.3,10.3,2.5,
2,2020-04-06 09:40:58.000000,2020-04-06 09:57:46.000000,6,1.01,1,"N",170,170,2,11.5,0,0.5,0,0,0.3,14.8,2.5,
1,2020-04-08 07:21:10.000000,2020-04-08 07:36:30.000000,1,3.8,1,"N",48,41,2,15,2.5,0.5,0,0,0.3,18.3,2.5,
1,2020-04-10 11:41:40.000000,2020-04-10 11:50:52.000000,1,2.7,1,"N",239,170,1,10.5,2.5,0.5,6,0,0.3,19.8,2.5,
1,2020-04-10 14:06:43.000000,2020-04-10 14:21:27.000000,1,3.1,1,"N",48,238,2,13,2.5,0.5,0,0,0.3,16.3,2.5,
2,2020-04-23 20:48:00.000000,2020-04-23 20:57:00.000000,,1.97,,,17,61,0,9.86,0,0.5,0,0,0.3,10.66,,
1,2020-04-19 06:11:31.000000,2020-04-19 06:15:08.000000,1,0.9,1,"N",48,161,2,5,2.5,0.5,0,0,0.3,8.3,2.5,
2,2020-04-16 07:17:52.000000,2020-04-16 07:20:18.000000,1,0.5,1,"N",140,140,1,4,0,0.5,2.19,0,0.3,9.49,2.5,
1,2020-04-05 05:32:37.000000,2020-04-05 05:44:51.000000,2,3.3,5,"N",100,265,2,28.1,0,0,0,11.75,0.3,40.15,0,
2,2020-04-23 17:37:12.000000,2020-04-23 17:49:28.000000,2,2.8,1,"N",238,162,1,11.5,1,0.5,1,0,0.3,16.8,2.5,
1,2020-04-16 07:43:38.000000,2020-04-16 07:48:23.000000,1,1.2,1,"N",238,143,2,6,2.5,0.5,0,0,0.3,9.3,2.5,
2,2020-04-21 19:53:14.000000,2020-04-21 20:08:10.000000,1,8.12,1,"N",75,220,2,24,1,0.5,0,0,0.3,25.8,0,
2,2020-04-30 08:00:32.000000,2020-04-30 08:10:47.000000,1,1.87,1,"N",137,100,1,9,0,0.5,1,0,0.3,13.3,2.5,
2,2020-04-28 19:08:48.000000,2020-04-28 19:17:26.000000,1,1.72,1,"N",24,142,2,8.5,1,0.5,0,0,0.3,12.8,2.5,
2,2020-04-20 08:09:19.000000,2020-04-20 08:29:08.000000,1,5.15,1,"N",75,226,2,19,0,0.5,0,0,0.3,22.3,2.5,
2,2020-04-14 19:24:10.000000,2020-04-14 19:35:49.000000,1,3.11,1,"N",151,116,2,11.5,1,0.5,0,0,0.3,13.3,0,
2,2020-04-24 14:22:31.000000,2020-04-24 14:28:28.000000,2,1.07,1,"N",142,143,1,6,0,0.5,1.5,0,0.3,10.8,2.5,
1,2020-04-06 09:30:35.000000,2020-04-06 09:32:43.000000,1,0.5,1,"N",263,141,1,3.5,2.5,0.5,1.35,0,0.3,8.15,2.5,
1,2020-04-16 16:11:37.000000,2020-04-16 16:20:20.000000,1,2.4,1,"N",238,48,1,10,3.5,0.5,3.55,0,0.3,17.85,2.5,
2,2020-04-21 08:23:46.000000,2020-04-21 08:33:43.000000,1,5.56,1,"N",137,65,1,17,0,0.5,4.06,0,0.3,24.36,2.5,
2,2020-04-26 09:52:01.000000,2020-04-26 10:02:33.000000,1,3.59,1,"N",263,234,1,12.5,0,0.5,3.95,0,0.3,19.75,2.5,
2,2020-04-09 17:44:15.000000,2020-04-09 17:46:02.000000,2,0.35,1,"N",239,239,2,3.5,1,0.5,0,0,0.3,7.8,2.5,
2,2020-04-05 17:29:10.000000,2020-04-05 17:32:52.000000,1,0.56,1,"N",263,236,1,4.5,0,0.5,5,0,0.3,12.8,2.5,
1,2020-04-01 15:55:39.000000,2020-04-01 15:57:31.000000,1,0.2,1,"N",263,263,1,3.5,2.5,0.5,0.5,0,0.3,7.3,2.5,
2,2020-04-14 16:17:48.000000,2020-04-14 16:26:16.000000,1,1.69,1,"N",239,236,1,8.5,1,0.5,2.56,0,0.3,15.36,2.5,
1,2020-04-28 21:33:17.000000,2020-04-28 21:49:42.000000,2,3.3,1,"N",264,264,1,14.5,0.5,0.5,4.7,0,0.3,20.5,0,
1,2020-04-15 17:33:24.000000,2020-04-15 17:41:05.000000,0,1.3,1,"N",170,100,2,7,3.5,0.5,0,0,0.3,11.3,2.5,
2,2020-04-15 16:00:02.000000,2020-04-15 16:09:21.000000,1,2.83,1,"N",226,229,2,11,1,0.5,0,0,0.3,15.3,2.5,
2,2020-04-21 13:57:27.000000,2020-04-21 13:59:57.000000,1,0.5,1,"N",90,186,2,4,0,0.5,0,0,0.3,7.3,2.5,
2,2020-04-09 00:17:00.000000,2020-04-09 00:39:00.000000,,8.51,,,137,61,0,33,0,0.5,0,0,0.3,36.3,,
1,2020-04-20 09:07:22.000000,2020-04-20 09:29:59.000000,1,6.1,1,"N",90,179,2,21.5,2.5,0.5,0,6.12,0.3,30.92,2.5,
1,2020-04-22 08:51:00.000000,2020-04-22 08:53:37.000000,,0.5,,,263,75,0,4,0,0.5,0.72,0,0.3,5.52,,
1,2020-04-09 14:10:50.000000,2020-04-09 14:16:12.000000,1,1.5,1,"N",45,79,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5,
2,2020-04-04 17:58:26.000000,2020-04-04 18:07:49.000000,2,2.86,1,"N",144,230,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5,
1,2020-04-13 15:27:05.000000,2020-04-13 15:31:09.000000,1,1.6,1,"N",234,229,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5,
2,2020-04-02 04:19:18.000000,2020-04-02 04:48:56.000000,,20.91,,,219,75,0,61.25,0,0,0,6.12,0.3,67.67,,
2,2020-04-08 23:51:00.000000,2020-04-09 00:16:00.000000,,8.36,,,137,129,0,24,0,0.5,0,0,0.3,27.3,,
2,2020-04-27 15:36:58.000000,2020-04-27 15:39:48.000000,6,0.34,1,"N",236,236,2,4,0,0.5,0,0,0.3,7.3,2.5,
2,2020-04-27 16:49:00.000000,2020-04-27 17:31:00.000000,,27.97,,,55,247,0,64.33,0,0.5,2.75,6.12,0.3,74,,
1,2020-04-01 08:39:57.000000,2020-04-01 08:41:51.000000,1,0.8,1,"N",107,162,1,4.5,2.5,0.5,1,0,0.3,8.8,2.5,
1,2020-04-23 09:53:17.000000,2020-04-23 09:58:01.000000,1,0.8,1,"N",100,233,1,5.5,2.5,0.5,2.2,0,0.3,11,2.5,
2,2020-04-24 05:59:57.000000,2020-04-24 06:05:52.000000,2,1.43,1,"N",152,41,2,7,0,0.5,0,0,0.3,7.8,0,
1,2020-04-05 19:42:57.000000,2020-04-05 19:49:38.000000,1,2.4,1,"N",161,239,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5,
1,2020-04-14 19:30:02.000000,2020-04-14 19:44:11.000000,1,7.6,1,"N",137,189,1,22,3.5,0.5,5.26,0,0.3,31.56,2.5,
2,2020-04-17 23:41:43.000000,2020-04-17 23:54:55.000000,1,7.69,1,"N",143,247,1,22,0.5,0.5,2,0,0.3,29.75,2.5,
2,2020-04-29 06:36:05.000000,2020-04-29 06:43:42.000000,1,1.37,1,"N",186,137,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5,
2,2020-04-04 19:01:02.000000,2020-04-04 19:07:32.000000,2,1.3,1,"N",151,239,2,7,0,0.5,0,0,0.3,10.3,2.5,
2,2020-04-15 19:10:28.000000,2020-04-15 19:14:49.000000,1,1.3,1,"N",163,48,1,6,1,0.5,2.06,0,0.3,12.36,2.5,
2,2020-04-11 05:19:03.000000,2020-04-11 05:20:25.000000,1,0.59,1,"N",75,74,2,3.5,0.5,0.5,0,0,0.3,4.8,0,
2,2020-04-07 08:49:00.000000,2020-04-07 09:17:00.000000,,5.46,,,61,227,0,27.88,0,0.5,0,0,0.3,28.68,,
2,2020-04-18 00:36:32.000000,2020-04-18 00:40:21.000000,1,0.92,1,"N",239,238,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,
1,2020-04-23 08:50:58.000000,2020-04-23 09:08:52.000000,1,4.8,1,"N",226,48,1,17,2.5,0.5,5.05,0,0.3,25.35,2.5,
1,2020-04-20 17:59:30.000000,2020-04-20 18:03:16.000000,1,0.7,1,"N",143,142,1,5,3.5,0.5,1,0,0.3,10.3,2.5,
